APC	1e-16
ARID1A	1e-16
ATM	1e-16
BRAF	1e-16
CASP8	1e-16
CDH1	1e-16
CDKN2A	1e-16
CIC	1e-16
CTCF	1e-16
CTNNB1	1e-16
EP300	1e-16
FBXW7	1e-16
HRAS	1e-16
IDH1	1e-16
KEAP1	1e-16
KRAS	1e-16
MAP3K1	1e-16
NRAS	1e-16
PIK3CA	1e-16
PIK3R1	1e-16
PTEN	1e-16
RB1	1e-16
SETD2	1e-16
SMAD4	1e-16
STAG2	1e-16
TP53	1e-16
RPL22	1.110223e-16
SMARCA4	1.110223e-16
EGFR	2.220446e-16
NF2	2.220446e-16
BAP1	6.661338e-16
KDM6A	7.771561e-16
GATA3	9.992007e-16
NOTCH1	1.554312e-15
ARHGAP35	2.553513e-15
SLC35B2	2.775558e-15
NF1	3.774758e-15
KMT2C	9.436896e-15
ATRX	1.099121e-14
VHL	2.242651e-14
SF3B1	2.853273e-14
FUBP1	4.03011e-14
PBRM1	4.252154e-14
NFE2L2	5.895284e-14
FAT1	1.04361e-13
CREBBP	1.216804e-13
KMT2D	1.316725e-13
STK11	1.455502e-13
BRCA2	1.579847e-13
ELF3	1.860734e-13
BRCA1	2.523537e-13
CHD4	4.037881e-13
DOCK2	5.720979e-13
TTBK2	1.575073e-12
SOS1	1.891265e-12
EIF4G1	3.690381e-12
BCOR	4.158895e-12
MTOR	4.572343e-12
GTF2I	5.503709e-12
PRKDC	6.874057e-12
NSD1	2.584999e-11
SPOP	3.154466e-11
ATR	7.084089e-11
JAK1	1.244675e-10
AKT1	2.014651e-10
PCDHGA8	2.659019e-10
KDR	2.690331e-10
RASA1	2.9317e-10
U2AF1	3.035794e-10
FGFR2	4.377982e-10
GNAQ	5.128481e-10
SYNE1	1.218831e-09
MAP2K1	1.494482e-09
CDK12	1.506533e-09
ERBB2	1.568168e-09
KMT2A	2.351829e-09
BRD7	3.128567e-09
MYC	3.507906e-09
NIPBL	5.224706e-09
LZTR1	6.189655e-09
RAC1	6.737524e-09
LMAN1	8.660618e-09
IDH2	1.02519e-08
NRAP	1.141983e-08
CR2	1.423755e-08
BAZ2B	1.521127e-08
HLA-B	1.552204e-08
HLA-A	1.595691e-08
STAT4	1.795351e-08
RNF43	2.224467e-08
MED12	3.298793e-08
TGFBR2	4.620466e-08
PLEKHH2	8.560381e-08
MET	1.033181e-07
TRMT13	1.330958e-07
TEX14	1.699403e-07
GNA11	1.801404e-07
PPP2R1A	1.905726e-07
TG	3.977419e-07
PIK3CB	4.224655e-07
CUBN	4.411768e-07
SPTAN1	4.427852e-07
ACACB	6.511134e-07
TSC2	1.075733e-06
EIF1AX	1.419831e-06
CDK4	1.705544e-06
DAZAP1	1.884466e-06
MUC6	1.903063e-06
PTCH1	3.241083e-06
AMPD1	3.303655e-06
EPHA2	3.313335e-06
HMCN1	4.003307e-06
KIT	4.683451e-06
LAMC1	4.952894e-06
KRT222	5.592182e-06
SELP	6.74491e-06
ACVR2A	6.802293e-06
USP34	7.965192e-06
VPRBP	8.204583e-06
GPS2	8.565198e-06
TP53BP1	8.814913e-06
HIST1H3B	9.315661e-06
WTAP	9.53924e-06
RHOA	9.833177e-06
CTSF	1.098231e-05
PCBP1	1.283181e-05
PPP2R2D	1.6262e-05
RRAS2	1.638041e-05
FGFR3	1.787754e-05
INPPL1	1.800564e-05
LAMA3	1.834953e-05
CUL1	2.260005e-05
RBM14	2.28323e-05
PTPN11	2.453222e-05
TAF1D	2.513695e-05
GNB3	2.625646e-05
MAP2K4	2.776543e-05
DNMT3A	3.743924e-05
DYNC1I1	3.935957e-05
RNF111	4.27772e-05
ARID2	4.356947e-05
POLR2B	4.385327e-05
ZFP36L2	4.430412e-05
ZNF750	4.61095e-05
KANSL1	4.670448e-05
MYO9A	4.796988e-05
NUP93	4.807142e-05
KLF5	5.148503e-05
EEF1A1	5.408778e-05
NCOR1	5.983711e-05
RAB3GAP1	6.25928e-05
CPED1	6.309572e-05
NID2	6.773884e-05
COL1A1	7.133671e-05
CHD8	7.437194e-05
HIST1H2AK	7.712007e-05
WDR17	8.931592e-05
SBNO1	9.245935e-05
GPSM2	9.988391e-05
VPS13C	0.0001037466
BCORL1	0.0001049128
LARP1	0.0001053876
COL5A3	0.0001056742
SLC9C1	0.0001086945
TTC3	0.0001113238
ERBB3	0.0001115806
INIP	0.0001197193
ARIH2OS	0.0001214347
AXIN1	0.000121925
DICER1	0.0001238543
CYHR1	0.0001242879
TREX2	0.0001250479
TUBB3	0.0001250495
